OrderID,OrderDate,Region,Category,Product,UnitPrice,Quantity,DiscountRate,GrossSales,NetSales,Cost,Profit,PaymentMethod,Month,MonthNum,Quarter
ORD-2025-1486,2025-10-02 10:36:31.826522,South,Home & Kitchen,Coffee Maker,320.89,2,0.0,641.78,641.78,489.69,152.09,Credit Card,Oct,10,Q4
ORD-2025-1487,2025-01-14 23:09:33.477898,West,Apparel,Jacket,94.11,1,0.1,94.11,84.7,53.36,31.34,Credit Card,Jan,1,Q1
ORD-2025-1488,2025-09-26 16:10:24.520433,South,Sports & Outdoors,Bicycle,274.01,2,0.1,548.02,493.22,278.92,214.3,Credit Card,Sep,9,Q3
ORD-2025-1489,2025-10-27 00:46:50.341951,North,Beauty & Care,Makeup Kit,64.97,5,0.0,324.85,324.85,204.07,120.78,Credit Card,Oct,10,Q4
ORD-2025-1490,2025-12-12 11:32:58.648874,West,Electronics,Headphones,577.11,2,0.0,1154.22,1154.22,718.45,435.77,Credit Card,Dec,12,Q4
ORD-2025-1491,2025-05-06 01:51:41.584653,South,Electronics,Laptop,614.83,4,0.0,2459.32,2459.32,1593.51,865.81,Credit Card,May,5,Q2
ORD-2025-1492,2025-02-10 01:45:41.284403,North,Sports & Outdoors,Water Bottle,287.66,5,0.2,1438.3,1150.64,731.74,418.9,UPI / Wallet,Feb,2,Q1
ORD-2025-1493,2025-05-08 19:26:10.308590,North,Apparel,Sneakers,117.09,5,0.0,585.45,585.45,310.57,274.88,UPI / Wallet,May,5,Q2
ORD-2025-1494,2025-12-07 14:58:20.917431,East,Home & Kitchen,Air Fryer,328.28,3,0.0,984.84,984.84,629.81,355.03,Debit Card,Dec,12,Q4
ORD-2025-1495,2025-03-10 07:21:58.098415,East,Apparel,Jeans,38.05,1,0.1,38.05,34.24,22.29,11.95,Credit Card,Mar,3,Q1
ORD-2025-1496,2025-02-10 01:45:41.284403,West,Electronics,Smartphone,653.61,1,0.0,653.61,653.61,461.13,192.48,Cash on Delivery,Feb,2,Q1
ORD-2025-1497,2025-12-07 14:58:20.917431,South,Home & Kitchen,Air Fryer,236.93,1,0.0,236.93,236.93,122.3,114.63,Cash on Delivery,Dec,12,Q4
ORD-2025-1498,2025-01-20 03:01:21.067556,North,Apparel,Sneakers,88.23,1,0.0,88.23,88.23,52.06,36.17,Debit Card,Jan,1,Q1
ORD-2025-1499,2025-09-02 09:17:15.863219,East,Electronics,Laptop,570.37,5,0.05,2851.85,2709.26,1553.07,1156.19,Credit Card,Sep,9,Q3
ORD-2025-1500,2025-09-30 14:53:32.677231,West,Beauty & Care,Perfume,48.92,3,0.05,146.76,139.42,92.98,46.44,Cash on Delivery,Sep,9,Q3
ORD-2025-1501,2025-05-09 02:43:20.166805,East,Sports & Outdoors,Bicycle,261.58,3,0.0,784.74,784.74,471.0,313.74,Credit Card,May,5,Q2
ORD-2025-1502,2025-07-29 18:40:32.026688,South,Sports & Outdoors,Water Bottle,347.84,1,0.0,347.84,347.84,203.67,144.17,Credit Card,Jul,7,Q3
ORD-2025-1503,2025-01-04 15:25:58.298582,North,Electronics,Laptop,1160.45,3,0.05,3481.35,3307.28,1652.56,1654.72,Credit Card,Jan,1,Q1
ORD-2025-1504,2025-12-09 03:24:10.208507,East,Apparel,T-Shirt,38.87,4,0.0,155.48,155.48,87.69,67.79,Credit Card,Dec,12,Q4
ORD-2025-1505,2025-08-01 04:57:50.892410,South,Apparel,Jeans,124.08,1,0.0,124.08,124.08,81.23,42.85,Credit Card,Aug,8,Q3
ORD-2025-1506,2025-06-09 23:45:35.279399,South,Apparel,Sneakers,157.24,1,0.0,157.24,157.24,105.73,51.51,UPI / Wallet,Jun,6,Q2
ORD-2025-1507,2025-02-17 15:54:47.739783,West,Sports & Outdoors,Dumbbell Set,159.99,5,0.1,799.95,719.96,363.34,356.62,Cash on Delivery,Feb,2,Q1
ORD-2025-1508,2025-07-05 19:04:33.227689,South,Electronics,Smartwatch,1177.25,1,0.0,1177.25,1177.25,804.13,373.12,UPI / Wallet,Jul,7,Q3
ORD-2025-1509,2025-06-08 18:36:55.846538,North,Sports & Outdoors,Dumbbell Set,135.04,1,0.0,135.04,135.04,76.6,58.44,Credit Card,Jun,6,Q2
ORD-2025-1510,2025-03-20 07:48:23.419516,South,Electronics,Headphones,741.92,2,0.15,1483.84,1261.26,850.39,410.87,UPI / Wallet,Mar,3,Q1
ORD-2025-1511,2025-10-28 13:12:39.633027,North,Electronics,Smartphone,667.68,1,0.0,667.68,667.68,513.85,153.83,Credit Card,Oct,10,Q4
ORD-2025-1512,2025-11-18 19:14:09.708090,East,Beauty & Care,Hair Dryer,25.2,3,0.0,75.6,75.6,39.98,35.62,Debit Card,Nov,11,Q4
ORD-2025-1513,2025-10-30 23:29:58.498748,South,Home & Kitchen,Cookware Set,102.22,4,0.0,408.88,408.88,306.37,102.51,Credit Card,Oct,10,Q4
ORD-2025-1514,2025-09-06 00:43:14.161801,North,Home & Kitchen,Coffee Maker,344.14,2,0.0,688.28,688.28,431.08,257.2,UPI / Wallet,Sep,9,Q3
ORD-2025-1515,2025-10-02 10:36:31.826522,West,Beauty & Care,Makeup Kit,88.0,2,0.1,176.0,158.4,117.09,41.31,Debit Card,Oct,10,Q4
ORD-2025-1516,2025-04-23 15:07:57.397831,South,Apparel,Jeans,64.47,5,0.05,322.35,306.23,211.06,95.17,UPI / Wallet,Apr,4,Q2
ORD-2025-1517,2025-08-17 07:07:33.377814,North,Home & Kitchen,Air Fryer,214.09,2,0.1,428.18,385.36,241.88,143.48,UPI / Wallet,Aug,8,Q3
ORD-2025-1518,2025-03-09 02:13:18.665554,West,Beauty & Care,Perfume,33.56,5,0.0,167.8,167.8,120.87,46.93,Cash on Delivery,Mar,3,Q1
ORD-2025-1519,2025-10-23 16:38:01.901584,East,Electronics,Smartphone,1034.3,2,0.05,2068.6,1965.17,1377.98,587.19,Debit Card,Oct,10,Q4
ORD-2025-1520,2025-11-20 07:39:58.999165,North,Apparel,Sneakers,32.94,3,0.15,98.82,84.0,62.88,21.12,Credit Card,Nov,11,Q4
ORD-2025-1521,2025-04-10 06:32:43.636363,South,Apparel,Jacket,81.05,5,0.0,405.25,405.25,196.23,209.02,Debit Card,Apr,4,Q2
ORD-2025-1522,2025-12-11 13:41:29.074228,South,Beauty & Care,Skincare Set,104.31,3,0.0,312.93,312.93,207.41,105.52,UPI / Wallet,Dec,12,Q4
ORD-2025-1523,2025-05-18 19:52:35.629691,North,Apparel,Jeans,142.32,4,0.0,569.28,569.28,348.94,220.34,,May,5,Q2
ORD-2025-1524,2025-04-12 09:32:52.643869,South,Apparel,Jeans,30.77,2,0.0,61.54,61.54,38.41,23.13,Credit Card,Apr,4,Q2
ORD-2025-1525,2025-08-22 10:59:20.967472,North,Home & Kitchen,Air Fryer,148.5,1,0.1,148.5,133.65,65.69,67.96,Debit Card,Aug,8,Q3
ORD-2025-1526,2025-05-15 11:43:47.189324,East,Beauty & Care,Hair Dryer,91.36,5,0.0,456.8,456.8,282.92,173.88,Credit Card,May,5,Q2
ORD-2025-1527,2025-02-11 06:54:20.717264,North,Home & Kitchen,Coffee Maker,309.11,2,0.0,618.22,618.22,337.01,281.21,Credit Card,Feb,2,Q1
ORD-2025-1528,2025-03-13 00:56:26.822351,East,Sports & Outdoors,Bicycle,401.56,4,0.1,1606.24,1445.62,990.34,455.28,Credit Card,Mar,3,Q1
ORD-2025-1529,2025-12-11 20:58:38.932443,East,Sports & Outdoors,Dumbbell Set,252.4,1,0.0,252.4,252.4,163.38,89.02,UPI / Wallet,Dec,12,Q4
ORD-2025-1530,2025-03-12 10:22:07.105921,South,Beauty & Care,Perfume,73.81,2,0.0,147.62,147.62,109.58,38.04,Credit Card,Mar,3,Q1
ORD-2025-1531,2025-02-05 12:28:13.411175,South,Beauty & Care,Makeup Kit,100.58,5,0.2,502.9,402.32,241.84,160.48,UPI / Wallet,Feb,2,Q1
ORD-2025-1532,2025-11-06 01:13:15.663052,North,Home & Kitchen,Air Fryer,178.73,5,0.05,893.65,848.97,645.67,203.3,UPI / Wallet,Nov,11,Q4
ORD-2025-1533,2025-07-19 03:39:46.989157,South,Sports & Outdoors,Dumbbell Set,376.14,4,0.05,1504.56,1429.33,1032.25,397.08,UPI / Wallet,Jul,7,Q3
ORD-2025-1534,2025-09-18 11:26:58.348623,South,Sports & Outdoors,Yoga Mat,245.57,1,0.05,245.57,233.29,119.53,113.76,UPI / Wallet,Sep,9,Q3
ORD-2025-1535,2025-01-19 12:27:01.351125,East,Sports & Outdoors,Bicycle,316.63,2,0.0,633.26,633.26,387.28,245.98,Debit Card,Jan,1,Q1
ORD-2025-1536,2025-12-18 20:33:25.671392,South,Apparel,Jacket,161.78,3,0.05,485.34,461.07,356.37,104.7,Credit Card,Dec,12,Q4
ORD-2025-1537,2025-09-19 02:01:18.065054,West,Apparel,Jeans,157.77,4,0.1,631.08,567.97,317.74,250.23,Debit Card,Sep,9,Q3
ORD-2025-1538,2025-06-06 22:53:56.697247,West,Home & Kitchen,Cookware Set,175.18,1,0.0,175.18,175.18,105.59,69.59,UPI / Wallet,Jun,6,Q2
ORD-2025-1539,2025-04-30 07:25:34.278565,West,Beauty & Care,Skincare Set,31.47,3,0.05,94.41,89.69,64.63,25.06,Credit Card,Apr,4,Q2
ORD-2025-1540,2025-02-18 21:03:27.172643,West,Electronics,Headphones,452.57,1,0.1,452.57,407.31,289.55,117.76,UPI / Wallet,Feb,2,Q1
ORD-2025-1541,2025-12-11 20:58:38.932443,North,Beauty & Care,Perfume,25.54,3,0.0,76.62,76.62,38.01,38.61,UPI / Wallet,Dec,12,Q4
ORD-2025-1542,2025-03-22 18:05:42.285237,East,Home & Kitchen,Blender,200.31,5,0.1,1001.55,901.4,532.76,368.64,Credit Card,Mar,3,Q1
ORD-2025-1543,2025-01-25 21:27:28.373644,West,Apparel,T-Shirt,90.78,1,0.0,90.78,90.78,58.72,32.06,Debit Card,Jan,1,Q1
ORD-2025-1544,2025-04-05 02:40:56.046705,North,Apparel,Jacket,119.19,3,0.1,357.57,321.81,176.53,145.28,Cash on Delivery,Apr,4,Q2
ORD-2025-1545,2025-06-30 07:55:35.779816,East,Electronics,Smartwatch,181.98,1,0.0,181.98,181.98,129.62,52.36,Credit Card,Jun,6,Q2
ORD-2025-1546,2025-08-03 00:40:50.041701,West,Sports & Outdoors,Yoga Mat,381.1,2,0.0,762.2,762.2,568.1,194.1,Credit Card,Aug,8,Q3
ORD-2025-1547,2025-07-06 09:38:52.944120,West,Home & Kitchen,Blender,233.26,5,0.0,1166.3,1166.3,736.58,429.72,Credit Card,Jul,7,Q3
ORD-2025-1548,2025-12-16 02:58:56.947456,East,Apparel,Sneakers,76.79,2,0.0,153.58,153.58,106.65,46.93,UPI / Wallet,Dec,12,Q4
ORD-2025-1549,2025-07-03 08:47:14.361968,North,Apparel,Jacket,119.22,4,0.0,476.88,476.88,278.12,198.76,Credit Card,Jul,7,Q3
ORD-2025-1550,2025-07-21 21:14:15.713094,East,Beauty & Care,Skincare Set,90.68,4,0.0,362.72,362.72,182.2,180.52,UPI / Wallet,Jul,7,Q3
ORD-2025-1551,2025-03-25 04:23:01.150959,West,Beauty & Care,Perfume,24.91,3,0.0,74.73,74.73,54.32,20.41,UPI / Wallet,Mar,3,Q1
ORD-2025-1552,2025-07-10 01:04:51.242702,West,Home & Kitchen,Cookware Set,278.42,5,0.05,1392.1,1322.5,886.33,436.17,Debit Card,Jul,7,Q3
ORD-2025-1553,2025-08-12 17:50:05.504587,North,Home & Kitchen,Cookware Set,135.59,5,0.0,677.95,677.95,391.96,285.99,UPI / Wallet,Aug,8,Q3
ORD-2025-1554,2025-09-22 17:27:16.363636,North,Sports & Outdoors,Bicycle,226.01,2,0.1,452.02,406.82,198.61,208.21,Credit Card,Sep,9,Q3
ORD-2025-1555,2025-08-25 04:33:49.691409,South,Apparel,Jeans,151.76,1,0.15,151.76,129.0,77.89,51.11,Credit Card,Aug,8,Q3
ORD-2025-1556,2025-08-01 04:57:50.892410,East,Home & Kitchen,Air Fryer,122.98,2,0.0,245.96,245.96,126.01,119.95,Credit Card,Aug,8,Q3
ORD-2025-1557,2025-10-04 06:19:30.975813,West,Beauty & Care,Skincare Set,45.12,2,0.1,90.24,81.22,49.71,31.51,Credit Card,Oct,10,Q4
ORD-2025-1558,2025-05-22 11:18:33.928273,South,Beauty & Care,Skincare Set,94.44,1,0.05,94.44,89.72,46.48,43.24,Credit Card,May,5,Q2
ORD-2025-1559,2025-10-17 22:11:54.595496,North,Sports & Outdoors,Water Bottle,300.11,1,0.1,300.11,270.1,209.25,60.85,UPI / Wallet,Oct,10,Q4
ORD-2025-1560,2025-09-15 10:35:19.766472,North,Apparel,T-Shirt,57.21,2,0.1,114.42,102.98,62.97,40.01,UPI / Wallet,Sep,9,Q3
ORD-2025-1561,2025-04-27 13:51:05.554628,South,Apparel,Sneakers,113.54,2,0.15,227.08,193.02,104.32,88.7,Credit Card,Apr,4,Q2
ORD-2025-1562,2025-10-24 21:46:41.334445,East,Sports & Outdoors,Water Bottle,20.47,3,0.1,61.41,55.27,39.07,16.2,UPI / Wallet,Oct,10,Q4
ORD-2025-1563,2025-08-26 16:59:38.982485,East,Sports & Outdoors,Bicycle,161.75,5,0.05,808.75,768.31,401.57,366.74,UPI / Wallet,Aug,8,Q3
ORD-2025-1564,2025-08-01 04:57:50.892410,North,Electronics,Smartphone,511.83,3,0.0,1535.49,1535.49,1131.88,403.61,Debit Card,Aug,8,Q3
ORD-2025-1565,2025-06-13 15:11:33.577981,East,Sports & Outdoors,Dumbbell Set,192.43,1,0.0,192.43,192.43,120.17,72.26,UPI / Wallet,Jun,6,Q2
ORD-2025-1566,2025-06-22 03:12:09.608006,North,Electronics,Headphones,1028.71,3,0.05,3086.13,2931.82,2230.09,701.73,Cash on Delivery,Jun,6,Q2
ORD-2025-1567,2025-11-26 09:23:16.163469,West,Beauty & Care,Makeup Kit,71.13,4,0.0,284.52,284.52,197.41,87.11,UPI / Wallet,Nov,11,Q4
ORD-2025-1568,2025-07-13 16:30:49.541284,West,Apparel,Jeans,99.69,2,0.1,199.38,179.44,89.3,90.14,Debit Card,Jul,7,Q3
ORD-2025-1569,2025-06-15 03:37:22.869057,East,Sports & Outdoors,Dumbbell Set,139.23,5,0.0,696.15,696.15,432.97,263.18,Credit Card,Jun,6,Q2
ORD-2025-1570,2025-10-28 20:29:49.491242,South,Home & Kitchen,Cookware Set,172.16,5,0.0,860.8,860.8,657.35,203.45,UPI / Wallet,Oct,10,Q4
ORD-2025-1571,2025-06-19 16:54:50.742285,South,Sports & Outdoors,Yoga Mat,224.77,2,0.15,449.54,382.11,209.75,172.36,UPI / Wallet,Jun,6,Q2
ORD-2025-1572,2025-12-17 00:50:26.522101,North,Apparel,T-Shirt,87.78,2,0.15,175.56,149.23,109.39,39.84,Credit Card,Dec,12,Q4
ORD-2025-1573,2025-12-19 18:24:55.246038,North,Beauty & Care,Makeup Kit,28.54,3,0.1,85.62,77.06,52.94,24.12,UPI / Wallet,Dec,12,Q4
ORD-2025-1574,2025-08-03 15:15:09.758131,North,Electronics,Headphones,970.36,3,0.05,2911.08,2765.53,2097.46,668.07,Cash on Delivery,Aug,8,Q3
ORD-2025-1575,2025-06-10 21:37:04.854045,West,Apparel,Jacket,135.85,5,0.05,679.25,645.29,487.28,158.01,UPI / Wallet,Jun,6,Q2
ORD-2025-1576,2025-07-30 09:14:51.743119,South,Home & Kitchen,Blender,190.55,1,0.0,190.55,190.55,130.24,60.31,UPI / Wallet,Jul,7,Q3
ORD-2025-1577,2025-02-11 14:11:30.575479,North,Beauty & Care,Skincare Set,71.07,4,0.0,284.28,284.28,179.8,104.48,Debit Card,Feb,2,Q1
ORD-2025-1578,2025-12-09 03:24:10.208507,North,Apparel,Sneakers,130.49,4,0.0,521.96,521.96,370.96,151.0,Debit Card,Dec,12,Q4
ORD-2025-1579,2025-06-01 04:27:49.391159,South,Sports & Outdoors,Water Bottle,90.15,4,0.15,360.6,306.51,182.49,124.02,Credit Card,Jun,6,Q2
ORD-2025-1580,2025-10-13 01:37:16.864053,West,Home & Kitchen,Blender,210.32,1,0.05,210.32,199.8,117.59,82.21,Credit Card,Oct,10,Q4
ORD-2025-1581,2025-06-16 23:20:22.018348,South,Home & Kitchen,Cookware Set,138.35,5,0.1,691.75,622.58,323.65,298.93,UPI / Wallet,Jun,6,Q2
ORD-2025-1582,2025-12-03 01:40:53.044203,North,Electronics,Laptop,1076.35,1,0.0,1076.35,1076.35,695.29,381.06,Credit Card,Dec,12,Q4
ORD-2025-1583,2025-06-30 15:12:45.638031,South,Home & Kitchen,Blender,197.77,4,0.05,791.08,751.53,518.97,232.56,Credit Card,Jun,6,Q2
ORD-2025-1584,2025-07-03 16:04:24.220183,South,Beauty & Care,Perfume,74.66,1,0.0,74.66,74.66,55.27,19.39,UPI / Wallet,Jul,7,Q3
ORD-2025-1585,2025-07-20 16:05:36.280233,South,Electronics,Smartphone,491.99,5,0.15,2459.95,2090.96,1479.95,611.01,Credit Card,Jul,7,Q3
ORD-2025-1586,2025-12-08 12:49:50.492076,North,Beauty & Care,Perfume,102.08,1,0.0,102.08,102.08,54.17,47.91,Debit Card,Dec,12,Q4
ORD-2025-1587,2025-01-18 00:01:12.060050,South,Home & Kitchen,Air Fryer,104.55,2,0.0,209.1,209.1,131.47,77.63,Debit Card,Jan,1,Q1
ORD-2025-1588,2025-01-03 10:17:18.865721,West,Home & Kitchen,Air Fryer,269.41,5,0.05,1347.05,1279.7,808.77,470.93,Credit Card,Jan,1,Q1
ORD-2025-1589,2025-03-01 04:47:02.351959,South,Beauty & Care,Hair Dryer,78.68,4,0.15,314.72,267.51,128.66,138.85,Credit Card,Mar,3,Q1
ORD-2025-1590,2025-06-12 17:20:04.003336,East,Electronics,Headphones,828.35,1,0.1,828.35,745.52,551.2,194.32,Credit Card,Jun,6,Q2
ORD-2025-1591,2025-09-11 19:09:21.467889,South,Home & Kitchen,Air Fryer,77.12,1,0.0,77.12,77.12,49.51,27.61,Credit Card,Sep,9,Q3
ORD-2025-1592,2025-10-13 23:28:46.438698,East,Sports & Outdoors,Water Bottle,417.16,1,0.0,417.16,417.16,322.95,94.21,Cash on Delivery,Oct,10,Q4
ORD-2025-1593,2025-04-23 22:25:07.256046,South,Electronics,Smartwatch,752.67,4,0.0,3010.68,3010.68,1911.01,1099.67,UPI / Wallet,Apr,4,Q2
ORD-2025-1594,2025-07-21 06:39:55.996663,East,Home & Kitchen,Air Fryer,348.32,1,0.0,348.32,348.32,234.41,113.91,UPI / Wallet,Jul,7,Q3
ORD-2025-1595,2025-10-27 22:38:19.916597,North,Electronics,Smartphone,159.62,2,0.05,319.24,303.28,188.51,114.77,Cash on Delivery,Oct,10,Q4
ORD-2025-1596,2025-07-22 11:48:35.429524,East,Home & Kitchen,Coffee Maker,284.18,2,0.1,568.36,511.52,381.6,129.92,Debit Card,Jul,7,Q3
ORD-2025-1597,2025-12-28 13:42:41.134278,South,Home & Kitchen,Coffee Maker,61.64,2,0.0,123.28,123.28,79.11,44.17,UPI / Wallet,Dec,12,Q4
ORD-2025-1598,2025-04-19 16:24:49.241034,East,Apparel,Jeans,122.07,1,0.0,122.07,122.07,74.28,47.79,Credit Card,Apr,4,Q2
ORD-2025-1599,2025-12-27 01:16:51.843202,East,Sports & Outdoors,Yoga Mat,402.25,3,0.05,1206.75,1146.41,735.37,411.04,Credit Card,Dec,12,Q4
ORD-2025-1600,2025-09-21 12:18:36.930775,East,Apparel,Sneakers,133.39,4,0.0,533.56,533.56,271.32,262.24,Debit Card,Sep,9,Q3
ORD-2025-1601,2025-11-23 01:14:27.723102,South,Home & Kitchen,Coffee Maker,347.42,2,0.0,694.84,694.84,337.39,357.45,Credit Card,Nov,11,Q4
ORD-2025-1602,2025-02-07 00:54:02.702251,East,Apparel,Jacket,116.85,3,0.0,350.55,350.55,193.77,156.78,Debit Card,Feb,2,Q1
ORD-2025-1603,2025-09-22 02:52:56.647206,West,Beauty & Care,Skincare Set,93.43,2,0.0,186.86,186.86,94.45,92.41,Credit Card,Sep,9,Q3
ORD-2025-1604,2025-09-26 23:27:34.378648,South,Home & Kitchen,Air Fryer,319.79,1,0.05,319.79,303.8,185.4,118.4,UPI / Wallet,Sep,9,Q3
ORD-2025-1605,2025-03-15 18:30:55.546288,North,Electronics,Headphones,406.95,1,0.05,406.95,386.6,235.5,151.1,Credit Card,Mar,3,Q1
ORD-2025-1606,2025-03-04 20:13:00.650542,North,Beauty & Care,Perfume,81.32,2,0.1,162.64,146.38,71.66,74.72,Debit Card,Mar,3,Q1
ORD-2025-1607,2025-11-02 17:04:27.222685,North,Apparel,T-Shirt,32.29,4,0.15,129.16,109.79,55.52,54.27,Credit Card,Nov,11,Q4
ORD-2025-1608,2025-04-30 14:42:44.136780,South,Electronics,Smartwatch,1181.24,1,0.05,1181.24,1122.18,875.17,247.01,Debit Card,Apr,4,Q2
ORD-2025-1609,2025-10-25 19:38:10.909090,North,Home & Kitchen,Coffee Maker,317.65,2,0.0,635.3,635.3,328.77,306.53,Credit Card,Oct,10,Q4
ORD-2025-1610,2025-01-18 21:52:41.634695,East,Electronics,Headphones,841.99,1,0.05,841.99,799.89,493.16,306.73,Credit Card,Jan,1,Q1
ORD-2025-1611,2025-01-17 16:44:02.201834,West,Sports & Outdoors,Water Bottle,440.55,1,0.05,440.55,418.52,282.62,135.9,Cash on Delivery,Jan,1,Q1
ORD-2025-1612,2025-12-21 14:07:54.395329,South,Beauty & Care,Skincare Set,103.3,4,0.0,413.2,413.2,303.52,109.68,Credit Card,Dec,12,Q4
ORD-2025-1613,2025-05-07 07:00:21.017514,South,Beauty & Care,Perfume,31.99,1,0.0,31.99,31.99,19.85,12.14,UPI / Wallet,May,5,Q2
ORD-2025-1614,2025-06-13 07:54:23.719766,East,Sports & Outdoors,Dumbbell Set,96.95,3,0.05,290.85,276.31,186.32,89.99,Credit Card,Jun,6,Q2
ORD-2025-1615,2025-07-16 02:48:08.407005,West,Beauty & Care,Hair Dryer,102.97,1,0.05,102.97,97.82,68.44,29.38,UPI / Wallet,Jul,7,Q3
ORD-2025-1616,2025-02-05 05:11:03.552960,East,Home & Kitchen,Air Fryer,193.85,4,0.05,775.4,736.63,535.66,200.97,UPI / Wallet,Feb,2,Q1
ORD-2025-1617,2025-04-24 12:59:26.972477,West,Beauty & Care,Skincare Set,93.17,1,0.05,93.17,88.51,64.02,24.49,Cash on Delivery,Apr,4,Q2
ORD-2025-1618,2025-11-08 04:13:24.670558,South,Home & Kitchen,Coffee Maker,64.4,3,0.05,193.2,183.54,105.51,78.03,UPI / Wallet,Nov,11,Q4
ORD-2025-1619,2025-06-23 15:37:58.899082,East,Apparel,Sneakers,39.68,5,0.0,198.4,198.4,119.68,78.72,UPI / Wallet,Jun,6,Q2
ORD-2025-1620,2025-07-07 14:47:32.376980,West,Electronics,Headphones,169.3,5,0.05,846.5,804.18,503.46,300.72,UPI / Wallet,Jul,7,Q3
ORD-2025-1621,2025-03-07 06:30:19.516263,North,Electronics,Headphones,595.39,2,0.15,1190.78,1012.16,698.74,313.42,Credit Card,Mar,3,Q1
ORD-2025-1622,2025-07-23 16:57:14.862385,East,Sports & Outdoors,Water Bottle,58.77,3,0.0,176.31,176.31,90.56,85.75,UPI / Wallet,Jul,7,Q3
ORD-2025-1623,2025-02-08 20:37:01.851542,South,Sports & Outdoors,Dumbbell Set,113.98,1,0.0,113.98,113.98,57.73,56.25,Debit Card,Feb,2,Q1
ORD-2025-1624,2025-03-14 20:39:25.971643,North,Home & Kitchen,Blender,212.8,3,0.0,638.4,638.4,327.0,311.4,UPI / Wallet,Mar,3,Q1
ORD-2025-1625,2025-03-30 22:49:08.457047,East,Electronics,Laptop,1198.85,1,0.1,1198.85,1078.96,643.83,435.13,Credit Card,Mar,3,Q1
ORD-2025-1626,2025-01-14 01:18:03.903252,South,Sports & Outdoors,Dumbbell Set,370.79,1,0.05,370.79,352.25,200.91,151.34,Debit Card,Jan,1,Q1
ORD-2025-1627,2025-05-23 23:44:23.219349,North,Sports & Outdoors,Bicycle,326.66,5,0.05,1633.3,1551.64,1014.36,537.28,Cash on Delivery,May,5,Q2
ORD-2025-1628,2025-01-21 00:52:50.642201,West,Sports & Outdoors,Yoga Mat,234.07,1,0.0,234.07,234.07,135.61,98.46,UPI / Wallet,Jan,1,Q1
ORD-2025-1629,2025-10-10 00:45:38.281901,West,Electronics,Laptop,982.01,1,0.15,982.01,834.71,441.5,393.21,Cash on Delivery,Oct,10,Q4
ORD-2025-1630,2025-12-03 23:32:22.618849,South,Beauty & Care,Perfume,56.94,3,0.2,170.82,136.66,68.42,68.24,Debit Card,Dec,12,Q4
ORD-2025-1631,2025-05-26 17:18:51.943286,North,Electronics,Laptop,598.88,1,0.1,598.88,538.99,307.02,231.97,Debit Card,May,5,Q2
ORD-2025-1632,2025-05-22 18:35:43.786488,West,Sports & Outdoors,Yoga Mat,340.56,5,0.0,1702.8,1702.8,929.97,772.83,Credit Card,May,5,Q2
ORD-2025-1633,2025-04-16 22:50:20.517097,East,Home & Kitchen,Coffee Maker,184.1,1,0.05,184.1,174.9,124.19,50.71,UPI / Wallet,Apr,4,Q2
ORD-2025-1634,2025-12-10 23:07:09.357798,East,Electronics,Headphones,675.32,2,0.0,1350.64,1350.64,833.76,516.88,Credit Card,Dec,12,Q4
ORD-2025-1635,2025-11-10 14:30:43.536280,North,Beauty & Care,Hair Dryer,93.43,1,0.05,93.43,88.76,50.44,38.32,UPI / Wallet,Nov,11,Q4
ORD-2025-1636,2025-11-09 23:56:23.819849,North,Sports & Outdoors,Bicycle,384.82,1,0.0,384.82,384.82,185.84,198.98,Credit Card,Nov,11,Q4
ORD-2025-1637,2025-04-28 04:25:25.271059,North,Apparel,Jacket,52.29,5,0.05,261.45,248.38,179.73,68.65,UPI / Wallet,Apr,4,Q2
ORD-2025-1638,2025-11-19 02:31:19.566305,West,Home & Kitchen,Blender,163.13,4,0.1,652.52,587.27,286.96,300.31,Credit Card,Nov,11,Q4
ORD-2025-1639,2025-07-30 23:49:11.459549,East,Electronics,Headphones,875.15,2,0.0,1750.3,1750.3,1062.32,687.98,Credit Card,Jul,7,Q3
ORD-2025-1640,2025-11-24 13:40:17.014178,South,Home & Kitchen,Blender,141.25,2,0.0,282.5,282.5,192.15,90.35,Credit Card,Nov,11,Q4
ORD-2025-1641,2025-04-06 22:23:55.195996,East,Electronics,Headphones,275.88,3,0.0,827.64,827.64,443.87,383.77,Debit Card,Apr,4,Q2
ORD-2025-1642,2025-03-20 15:05:33.277731,North,Sports & Outdoors,Yoga Mat,232.66,1,0.05,232.66,221.03,170.32,50.71,UPI / Wallet,Mar,3,Q1
ORD-2025-1643,2025-03-22 10:48:32.427022,West,Sports & Outdoors,Yoga Mat,237.98,2,0.1,475.96,428.36,210.15,218.21,Credit Card,Mar,3,Q1
ORD-2025-1644,2025-10-26 02:55:20.767306,West,Home & Kitchen,Air Fryer,269.28,3,0.0,807.84,807.84,555.9,251.94,Debit Card,Oct,10,Q4
ORD-2025-1645,2025-04-10 21:07:03.352793,East,Home & Kitchen,Air Fryer,250.22,4,0.0,1000.88,1000.88,567.12,433.76,Credit Card,Apr,4,Q2
ORD-2025-1646,2025-08-26 02:25:19.266055,East,Beauty & Care,Hair Dryer,104.08,4,0.0,416.32,416.32,252.06,164.26,Credit Card,Aug,8,Q3
ORD-2025-1647,2025-11-15 18:22:31.125938,East,Apparel,Jacket,33.48,5,0.15,167.4,142.29,108.65,33.64,Credit Card,Nov,11,Q4
